id,vague_r,hedge_r,neg_r,passive_r,fog_idx,avg_len,len_var,num_den,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,sent_pos,sent_neg,sent_neu,time_r,excl_r,quest_r,drift_sc,label_int
FS-0327,0.0,0.0,0.0,0.0,70.98474576,14.75,36.6875,0.16949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06779661,0.0,0.0,0.0,2
FS-2578,0.0,0.0,0.0,0.0,70.5,20.0,10.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,0.0,0
FS-1469,0.0,0.0,0.0,0.0,74.43076923,13.0,4.5,0.23076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05769231,0.0,0.0,0.0,2
FS-1059,0.0,0.0,0.0,0.0,75.06666667,25.0,14.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-2807,0.0,0.0,0.0,0.0,71.36129032,15.5,14.75,0.12903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03225806,0.0,0.0,0.0,2
FS-2093,0.0,0.0,0.0,0.0,72.025,16.0,36.5,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.984375,0.015625,0.0,0.0,0.0,2
FS-1919,0.0,0.0,0.0,0.0,71.4,16.0,29.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,2
FS-1040,0.0,0.0,0.0,0.0,66.75238095,18.66666667,8.22222222,0.10714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03571429,0.0,0.0,0.0,0
FS-0439,0.0,0.0,0.0,0.0,77.25534591,17.66666667,36.22222222,0.1509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01886792,0.0,0.0,0.0,0
FS-1353,0.0,0.0,0.0,0.0,87.06666667,17.66666667,6.22222222,0.05660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01886792,0.0,0.0,0.0,0
FS-0897,0.0,0.0,0.0,0.0,75.61111111,11.25,8.1875,0.13333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-1358,0.0,0.0,0.0,0.0,72.69655172,14.5,8.25,0.10344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,0
FS-3008,0.0,0.0,0.0,0.0,72.96153846,16.25,8.1875,0.06153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-3056,0.0,0.0,0.0,0.0,77.98070175,14.25,29.1875,0.0877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,2
FS-0593,0.0,0.0,0.0,0.0,73.48176101,17.66666667,11.55555556,0.11320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01886792,0.0,0.0,0.0,2
FS-1079,0.0,0.0,0.0,0.0,87.20869565,11.5,5.25,0.2173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04347826,0.0,0.0,0.0,2
FS-0070,0.0,0.0,0.0,0.0,77.7754386,19.0,4.66666667,0.0877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-3169,0.0,0.0,0.0,0.0,79.31587302,15.75,56.1875,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.95238095,0.03174603,0.0,0.0,0.0,0
FS-3073,0.0,0.0,0.0,0.0,85.33333333,15.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,2
FS-1132,0.0,0.0,0.0,0.0,75.73050847,14.75,35.1875,0.11864407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,2
FS-2300,0.0,0.0,0.0,0.0,71.1816092,19.33333333,37.55555556,0.06896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,0
FS-0333,0.0,0.0,0.0,0.0,76.34124294,19.66666667,22.88888889,0.11864407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,0
FS-2086,0.0,0.0,0.0,0.0,69.525,16.0,1.5,0.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.984375,0.015625,0.0,0.0,0.0,0
FS-2503,0.0,0.0,0.0,0.0,69.06511628,21.5,24.25,0.04651163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02325581,0.0,0.0,0.0,0
FS-3123,0.0,0.0,0.0,0.0,70.75789474,19.0,72.5,0.06578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01315789,0.0,0.0,0.0,0
FS-0877,0.0,0.0,0.0,0.0,62.48627451,17.0,20.66666667,0.15686275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03921569,0.0,0.0,0.0,0
FS-2511,0.0,0.0,0.0,0.0,72.96153846,16.25,48.1875,0.12307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,2
FS-0764,0.0,0.0,0.0,0.0,80.27421384,17.66666667,14.88888889,0.13207547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01886792,0.0,0.0,0.0,0
FS-3153,0.0,0.0,0.0,0.0,73.27058824,17.0,63.5,0.14705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02941176,0.0,0.0,0.0,0
FS-2484,0.0,0.0,0.0,0.0,81.64444444,18.0,7.5,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04166667,0.0,0.0,0.0,0
FS-1698,0.0,0.0,0.0,0.0,68.42298851,19.33333333,22.88888889,0.0862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,0
FS-1704,0.0,0.0,0.0,0.0,83.85641026,17.33333333,6.88888889,0.21153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03846154,0.0,0.0,0.0,2
FS-3140,0.0,0.0,0.0,0.0,78.43333333,18.75,15.6875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02666667,0.0,0.0,0.0,0
FS-3149,0.0,0.0,0.0,0.0,71.81052632,19.0,32.0,0.10526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01315789,0.0,0.0,0.0,0
FS-1306,0.0,0.0,0.0,0.0,66.12307692,13.0,15.2,0.13846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,0
FS-2095,0.0,0.0,0.0,0.0,71.94666667,13.2,3.36,0.15151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,2
FS-2246,0.0,0.0,0.0,0.0,76.51111111,13.5,4.25,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,2
FS-0493,0.0,0.0,0.0,0.0,75.06666667,21.0,4.66666667,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01587302,0.0,0.0,0.0,0
FS-0082,0.0,0.0,0.0,0.0,74.98531073,19.66666667,27.55555556,0.08474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,2
FS-2074,0.0,0.0,0.0,0.0,75.36344086,20.66666667,4.22222222,0.11290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612903,0.98387097,0.01612903,0.0,0.0,0.0,0
FS-3191,0.0,0.0,0.0,0.0,76.21176471,17.0,97.5,0.04411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02941176,0.97058824,0.01470588,0.0,0.0,0.0,0
FS-0780,0.0,0.0,0.0,0.0,78.6,12.5,9.25,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,2
FS-1228,0.0,0.0,0.0,0.0,77.87878788,18.33333333,38.22222222,0.23636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05454545,0.0,0.0,0.0,2
FS-2185,0.0,0.0,0.0,0.0,74.95245902,15.25,21.1875,0.09836066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0382,0.0,0.0,0.0,0.0,74.76551724,14.5,36.75,0.18965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05172414,0.0,0.0,0.0,2
FS-1719,0.0,0.0,0.0,0.0,73.96666667,12.0,5.5,0.10416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02083333,0.0,0.0,0.0,0
FS-0478,0.0,0.0,0.0,0.0,79.17142857,14.0,16.5,0.10714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01785714,0.0,0.0,0.0,2
FS-2974,0.0,0.0,0.0,0.0,85.16086957,17.25,3.1875,0.07246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,0
FS-1543,0.0,0.0,0.0,0.0,71.6968254,15.75,60.6875,0.12698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01587302,0.0,0.0,0.0,0
FS-2388,0.0,0.0,0.0,0.0,78.47179487,17.33333333,38.88888889,0.17307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03846154,0.0,0.0,0.0,0
FS-2555,0.0,0.0,0.0,0.0,79.94347826,17.25,3.6875,0.02898551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,0
FS-0591,0.0,0.0,0.0,0.0,78.47179487,17.33333333,20.22222222,0.07692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.98076923,0.0,0.0,0.0,0.0,0
FS-2737,0.0,0.0,0.0,0.0,80.34615385,16.25,41.1875,0.07692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,2
FS-3138,0.0,0.0,0.0,0.0,76.39577465,17.75,17.1875,0.04225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01408451,0.0,0.0,0.0,0
FS-2090,0.0,0.0,0.0,0.0,71.04761905,23.33333333,61.55555556,0.12857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01428571,0.98571429,0.04285714,0.0,0.0,0.0,0
FS-1238,0.0,0.0,0.0,0.0,72.45263158,28.5,12.25,0.10526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,0
FS-1328,0.0,0.0,0.0,0.0,85.71851852,18.0,2.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,0
FS-2882,0.0,0.0,0.0,0.0,79.1754386,15.83333333,18.47222222,0.03157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01052632,0.0,0.0,0.0,0
FS-2151,0.0,0.0,0.0,0.0,73.94022989,19.33333333,2.88888889,0.10344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,0
FS-0623,0.0,0.0,0.0,0.0,70.20612245,12.25,12.6875,0.24489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06122449,0.0,0.0,0.0,2
FS-1060,0.0,0.0,0.0,0.0,76.9030303,16.5,43.25,0.13636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03030303,0.0,0.0,0.0,0
FS-0057,0.0,0.0,0.0,0.0,73.69661017,14.75,24.6875,0.13559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,2
FS-2301,0.0,0.0,0.0,0.0,72.06060606,18.33333333,4.22222222,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,0
FS-1456,0.0,0.0,0.0,0.0,79.73107345,19.66666667,22.88888889,0.06779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,0
FS-1652,0.0,0.0,0.0,0.0,84.525,16.0,46.5,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.984375,0.046875,0.0,0.0,0.0,0
FS-2024,0.0,0.0,0.0,0.0,69.2318408,22.33333333,66.88888889,0.04477612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01492537,0.0,0.0,0.0,0
FS-0828,0.0,0.0,0.0,0.0,73.42795699,20.66666667,9.55555556,0.06451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,0
FS-0292,0.0,0.0,0.0,0.0,77.7025641,17.33333333,29.55555556,0.17307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03846154,0.0,0.0,0.0,2
FS-0074,0.0,0.0,0.0,0.0,72.95141243,19.66666667,8.22222222,0.11864407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,0
FS-2472,0.0,0.0,0.0,0.0,83.275,16.0,27.5,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,2
FS-1902,0.0,0.0,0.0,0.0,74.72608696,17.25,55.6875,0.07246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,0
FS-2230,0.0,0.0,0.0,0.0,70.42587065,22.33333333,57.55555556,0.07462687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01492537,0.0,0.0,0.0,0
FS-0204,0.0,0.0,0.0,0.0,86.14074074,13.5,0.75,0.07407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,2
FS-0817,0.0,0.0,0.0,0.0,75.69090909,16.5,12.25,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03030303,0.0,0.0,0.0,0
FS-2929,0.0,0.0,0.0,0.0,73.69661017,14.75,10.1875,0.10169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-1897,0.0,0.0,0.0,0.0,82.73939394,22.0,34.66666667,0.07575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-0187,0.0,0.0,0.0,0.0,72.34615385,16.25,27.1875,0.15384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04615385,0.0,0.0,0.0,0
FS-2998,0.0,0.0,0.0,0.0,75.75194805,19.25,9.1875,0.06493506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01298701,0.0,0.0,0.0,0
FS-2972,0.0,0.0,0.0,0.0,75.50810811,18.5,1.25,0.04054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01351351,0.98648649,0.01351351,0.0,0.0,0.0,0
FS-0802,0.0,0.0,0.0,0.0,71.89206349,21.0,92.66666667,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01587302,0.0,0.0,0.0,2
FS-2355,0.0,0.0,0.0,0.0,76.0091954,19.33333333,2.88888889,0.0862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,0
FS-1268,0.0,0.0,0.0,0.0,73.02222222,27.0,16.0,0.12962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,0
FS-1178,0.0,0.0,0.0,0.0,72.46666667,18.66666667,20.22222222,0.07142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-2356,0.0,0.0,0.0,0.0,77.15151515,18.33333333,1.55555556,0.07272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-1479,0.0,0.0,0.0,0.0,70.84242424,16.5,30.75,0.10606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515152,0.98484848,0.01515152,0.0,0.0,0.0,0
FS-1192,0.0,0.0,0.0,0.0,72.06666667,13.5,19.25,0.14814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03703704,0.0,0.0,0.0,2
FS-0605,0.0,0.0,0.0,0.0,66.51282051,21.66666667,67.55555556,0.07692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,0
FS-1037,0.0,0.0,0.0,0.0,65.39487179,17.33333333,27.55555556,0.11538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03846154,0.0,0.0,0.0,0
FS-0331,0.0,0.0,0.0,0.0,78.24126984,21.0,4.66666667,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01587302,0.0,0.0,0.0,0
FS-0496,0.0,0.0,0.0,0.0,64.04444444,24.0,12.66666667,0.08333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01388889,0.0,0.0,0.0,0
FS-3173,0.0,0.0,0.0,0.0,75.35671642,16.75,35.1875,0.04477612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01492537,0.0,0.0,0.0,0
FS-2965,0.0,0.0,0.0,0.0,75.75432099,20.25,14.1875,0.0617284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02469136,0.0,0.0,0.0,0
FS-0586,0.0,0.0,0.0,0.0,71.02312925,16.33333333,6.22222222,0.12244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02040816,0.0,0.0,0.0,0
FS-0365,0.0,0.0,0.0,0.0,76.14482759,14.5,4.25,0.10344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,0
FS-0908,0.0,0.0,0.0,0.0,76.07272727,22.0,20.66666667,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03030303,0.96969697,0.01515152,0.0,0.0,0.0,0
FS-1793,0.0,0.0,0.0,0.0,73.75934959,13.66666667,1.55555556,0.26829268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07317073,0.0,0.0,0.0,2
FS-0102,0.0,0.0,0.0,0.0,79.17142857,14.0,6.5,0.08928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01785714,0.0,0.0,0.0,0
FS-1062,0.0,0.0,0.0,0.0,76.13333333,25.0,24.0,0.09333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01333333,0.0,0.0,0.0,0
FS-1740,0.0,0.0,0.0,0.0,70.8496124,14.33333333,3.55555556,0.1627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02325581,0.0,0.0,0.0,2
FS-1120,0.0,0.0,0.0,0.0,77.58974359,21.66666667,5.55555556,0.07692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-2607,0.0,0.0,0.0,0.0,68.65949367,19.75,15.6875,0.05063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-1160,0.0,0.0,0.0,0.0,74.71827957,20.66666667,8.22222222,0.08064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-1015,0.0,0.0,0.0,0.0,69.02424242,16.5,1.25,0.12121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03030303,0.0,0.0,0.0,2
FS-0815,0.0,0.0,0.0,0.0,74.12753623,23.0,2.66666667,0.08695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,0
FS-2353,0.0,0.0,0.0,0.0,76.75238095,18.66666667,30.88888889,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-0128,0.0,0.0,0.0,0.0,69.70655738,15.25,18.6875,0.14754098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344,0.0,0.0,0.0,0
FS-0483,0.0,0.0,0.0,0.0,72.00784314,22.66666667,2.88888889,0.07352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,0
FS-0914,0.0,0.0,0.0,0.0,76.91612903,31.0,144.0,0.09677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806,0.96774194,0.01612903,0.0,0.0,0.0,0
FS-2868,0.0,0.0,0.0,0.0,72.0,15.0,43.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0244,0.0,0.0,0.0,0.0,84.1989071,20.33333333,46.22222222,0.09836066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344,0.0,0.0,0.0,0
FS-1784,0.0,0.0,0.0,0.0,72.20952381,21.0,25.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04761905,0.0,0.0,0.0,0
FS-1342,0.0,0.0,0.0,0.0,76.66666667,15.0,3.5,0.11666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,2
FS-1114,0.0,0.0,0.0,0.0,76.97435897,21.66666667,4.22222222,0.15384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04615385,0.0,0.0,0.0,0
FS-2479,0.0,0.0,0.0,0.0,78.20434783,17.25,21.6875,0.05797101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,2
FS-2166,0.0,0.0,0.0,0.0,74.44705882,17.0,27.5,0.10294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,0
FS-0314,0.0,0.0,0.0,0.0,73.25057471,19.33333333,38.22222222,0.06896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,0
FS-2350,0.0,0.0,0.0,0.0,77.46666667,18.66666667,104.22222222,0.08928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-1636,0.0,0.0,0.0,0.0,69.35438596,19.0,56.0,0.12280702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754386,0.98245614,0.01754386,0.0,0.0,0.0,0
FS-0822,0.0,0.0,0.0,0.0,65.74871795,19.5,29.25,0.07692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-0544,0.0,0.0,0.0,0.0,73.56666667,17.25,31.6875,0.11594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,0
FS-1647,0.0,0.0,0.0,0.0,74.66666667,16.66666667,14.88888889,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.02,0.0,0.0,0.0,2
FS-1918,0.0,0.0,0.0,0.0,79.10322581,15.5,29.25,0.16129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612903,0.98387097,0.03225806,0.0,0.0,0.0,2
FS-0946,0.0,0.0,0.0,0.0,77.30196078,22.66666667,28.22222222,0.07352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,0
FS-1021,0.0,0.0,0.0,0.0,74.60497512,22.33333333,4.22222222,0.11940299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01492537,0.0,0.0,0.0,0
FS-1745,0.0,0.0,0.0,0.0,80.91308017,26.33333333,1.55555556,0.10126582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02531646,0.0,0.0,0.0,0
FS-1508,0.0,0.0,0.0,0.0,79.33333333,15.0,7.5,0.13333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-1650,0.0,0.0,0.0,0.0,74.25098039,17.0,28.66666667,0.15686275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01960784,0.0,0.0,0.0,2
FS-3086,0.0,0.0,0.0,0.0,71.64444444,18.0,40.5,0.05555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01388889,0.0,0.0,0.0,0
FS-3122,0.0,0.0,0.0,0.0,70.66811594,17.25,8.1875,0.15942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05797101,0.0,0.0,0.0,0
